epoch,stats_g/mean,stats_g/std,stats_o/mean,stats_o/std,test/episode,test/mean_Q,test/success_rate,train/episode,train/success_rate
161,-0.30203825,0.48279366,-0.2395132,0.44209465,1620.0,-17.531431,0.8,8100.0,0.92
162,-0.30216846,0.48270512,-0.23963626,0.44210067,1630.0,-9.385737,0.7,8150.0,0.74
163,-0.30249947,0.48262572,-0.23988329,0.4420625,1640.0,-3.004643,0.9,8200.0,0.74
164,-0.30274776,0.48249412,-0.24012141,0.4420155,1650.0,-10.551137,0.9,8250.0,0.8
165,-0.30267707,0.4825598,-0.2401287,0.4421246,1660.0,-23.014744,0.7,8300.0,0.86
166,-0.30289057,0.48245808,-0.24032904,0.4420426,1670.0,-8.288083,0.9,8350.0,0.92
167,-0.30283067,0.48246002,-0.24030297,0.442075,1680.0,-19.126165,0.7,8400.0,0.84
168,-0.30277416,0.48238966,-0.24026214,0.4420638,1690.0,-5.9196997,1.0,8450.0,0.84
169,-0.30284277,0.48220754,-0.24031389,0.44195175,1700.0,-3.372636,1.0,8500.0,0.84
170,-0.30277547,0.48207632,-0.24023432,0.4418656,1710.0,-3.9691207,1.0,8550.0,0.88
171,-0.3031262,0.4821395,-0.24049121,0.44198337,1720.0,-18.25391,0.8,8600.0,0.88
172,-0.30274883,0.48227143,-0.24022377,0.44211102,1730.0,-3.6266358,1.0,8650.0,0.9
173,-0.30258557,0.48199657,-0.24005665,0.44192412,1740.0,-9.69773,0.9,8700.0,0.8
174,-0.30224708,0.48186383,-0.23979859,0.44186306,1750.0,-11.327714,0.9,8750.0,0.9
175,-0.30237412,0.48204494,-0.23994185,0.4420545,1760.0,-9.570618,0.9,8800.0,0.88
176,-0.30236563,0.48182294,-0.23994368,0.44192374,1770.0,-10.959518,0.9,8850.0,0.88
177,-0.3022925,0.48173884,-0.23989779,0.4419056,1780.0,-13.480722,0.8,8900.0,0.9
178,-0.30226436,0.4817576,-0.23989917,0.44196996,1790.0,-10.0138,0.9,8950.0,0.88
179,-0.30246204,0.48196366,-0.24008946,0.44218373,1800.0,-3.214627,1.0,9000.0,0.9
180,-0.30260566,0.48191643,-0.2402607,0.44219813,1810.0,-21.387547,0.7,9050.0,0.88
